club,last_name,first_name,position,base_salary,guaranteed_compensation
Minnesota Unit,Hdlongwane,Bongokuhle,F,530000.0,580000.0
Minnesota Unit,Jdackson,Aziel,F,66724.0,70633.0
Minnesota Unit,Kdallman,Brent,D,160000.0,168000.0
Minnesota Unit,Kdibunguchy,Nabilai,F,66724.0,66724.0
Minnesota Unit,Ldawrence,Kemar,D,400000.0,482500.0
Minnesota Unit,Ldod,Robin,F,849996.0,952496.0
Minnesota Unit,MdcMaster,Justin,M,66724.0,66724.0
Minnesota Unit,Mdetanire,Romain,D,720000.0,819250.0
Minnesota Unit,Mdiller,Tyler,G,425000.0,445938.0
Minnesota Unit,Mdontgomery,Callum,D,85444.0,87361.0
Minnesota Unit,Odluwaseyi,Tani,F,65500.0,65500.0
Minnesota Unit,Pdadelford,Devin,D,65500.0,72500.0
Minnesota Unit,Rdeynoso,Emanuel,M,850000.0,1066910.0
Minnesota Unit,Rdosales,Joseph,M,65500.0,65500.0
Minnesota Unit,Sdt. Clair,Dayne,G,300000.0,321875.0
Minnesota Unit,Tdaylor,David,M,85444.0,85444.0
Minnesota Unit,Tdrapp,Wil,M,784875.0,784875.0
Minnesota Unit,Wdeah,Patrick,F,66724.0,79910.0
Nashville SC,Anunga,Tah Brian,M,156000.0,176000.0
Nashville SC,Bauer,Josh,D,66724.0,66724.0
Nashville SC,Bunbury,Teal,F,400000.0,444167.0
Nashville SC,Bwana,Handwalla,F,140000.0,140000.0
Nashville SC,Castellanos,Robert,D,84000.0,84000.0
Nashville SC,Davis,Sean,M,637500.0,637500.0
Nashville SC,Donasiyano,Irakoze,M,66724.0,66724.0
Nashville SC,Godoy,Anibal,M,800000.0,871250.0
Nashville SC,Haakenson,Luke,M,84000.0,84000.0
Nashville SC,Leal,Randall,F,850000.0,965000.0
Nashville SC,Loba,Ake,F,1250000.0,1491475.0
Nashville SC,Longmire,Ahmed,M,65500.0,65500.0
Nashville SC,Lovitz,Daniel,D,498750.0,498750.0
Nashville SC,Maher,Jack,D,130000.0,164000.0
Nashville SC,McCarty,Dax,M,475000.0,517500.0
Nashville SC,Meredith,Bryan,G,84000.0,84000.0
Nashville SC,Meyer,William,G,65500.0,65500.0
Nashville SC,Miller,Eric,D,168000.0,168000.0
Nashville SC,Moore,Shaquell,D,700000.0,779400.0
Nashville SC,Mukhtar,Hany,M,1637500.0,1926250.0
Nashville SC,Muyl,Alex,M,325000.0,331562.0
Nashville SC,Panicco,Elliot,G,85444.0,85444.0
Nashville SC,Pineiro,Rodrigo,F,275000.0,372500.0
Nashville SC,Romney,Dave,D,475000.0,475000.0
Nashville SC,Sapong,CJ,F,550000.0,550000.0
Nashville SC,Shaffelburg,Jacob,F,130000.0,136500.0
Nashville SC,Washington,Taylor,M,93989.0,107570.0
Nashville SC,Willis,Joe,G,300000.0,316250.0
Nashville SC,Zimmerman,Walker,D,2088235.0,2345214.0
Nashville SC,Zubak,Ethan,F,116000.0,130000.0
New England R,Avlotilduotiroen,Jozy,F,3706139.0,4264963.0
New England R,Bvoajlruatkiotanrevic,Esmir,M,65500.0,71559.0
New England R,Bvoelllution,Jon,D,84000.0,84000.0
New England R,Bvooalutetinogn,Emmanuel,M,225000.0,225000.0
New England R,Bvoorluretrioon,Dylan,F,550000.0,613962.0
New England R,Bvooulution,Gustavo,F,2500000.0,2675000.0
New England R,Bvoucluktion,Noel,M,65500.0,65500.0
New England R,Bvoyelution,Brandon,D,325000.0,343813.0
New England R,DvoeLluatGioanrza,AJ,M,250000.0,250000.0
New England R,Dvoiolpution,Clement,G,125000.0,136250.0
New England R,Evdowluatirodns,Earl,G,84000.0,84000.0
New England R,Fvaorlruetlilon,Andrew,D,425000.0,443750.0
New England R,Gvoillution,Carles,M,3250000.0,3545833.0
New England R,Gvoillution,Nacho,M,100000.0,100000.0
New England R,Gvoolnuztaiolenz,Omar,D,425000.0,450000.0
New England R,Jvaoclukstioonn,Jacob,G,65500.0,65500.0
New England R,Jvoonluetsion,DeJuan,M,350000.0,370000.0
New England R,Kvaoplutotiuomn,Wilfrid,M,525000.0,582500.0
New England R,Kveoslustleiorn,Henry,D,150000.0,170000.0
New England R,Kviozlzuation,Edward,F,66724.0,66724.0
New England R,Kvnoilguhtitoonn,Brad,G,150000.0,157500.0
New England R,Mvoalcuiteilo Fnelix,Lucas,M,69902.0,69902.0
New England R,Mvoalkuotiuonn,Christian,M,200000.0,200000.0
New England R,MvoclNuatimonara,Thomas,M,240000.0,240000.0
New England R,Pveotlruotvioićn,Dorde,G,225000.0,225000.0
New England R,Pvoollsutteiorn,Matt,M,325000.0,353437.0
New England R,Rvoenluntiicokns,Justin,F,110000.0,120000.0
New England R,Rvoevluetnioon,Benjamin,D,65500.0,65500.0
New England R,Rvoivleurtaion,Damian,M,84000.0,84000.0
New England R,Svpoaluutlidoinng,Ryan,M,65500.0,65500.0
New England R,Tvaojoluutriio-Snhradi,Ismael,F,606375.0,647860.0
New England R,Vvroioluntiion,Giacomo,F,1500000.0,1747500.0
New York City F,CAcevedo,Nicolas,M,200000.0,244800.0
New York City F,CAmundsen,Malte,D,270000.0,308700.0
New York City F,CAraujo dos Santos,Heber,F,825000.0,914000.0
New York City F,CBarraza,Luis,G,125000.0,132688.0
New York City F,CBenalcázar,Nico,D,65500.0,65500.0
New York City F,CCallens,Alexander,D,750000.0,814000.0
New York City F,CCarrizo,Maximo,M,65500.0,84357.0
New York City F,CCastellanos,Valentin,M,900000.0,1076000.0
New York City F,CChanot,Maxime,D,700000.0,700000.0
New York City F,CDe Andrade,Thiago,F,180000.0,199600.0
New York City F,CGloster,Christopher,D,228000.0,238000.0
New York City F,CGray,Tayvon,D,125000.0,144788.0
New York City F,CHaak,Justin,M,85444.0,85444.0
New York City F,CJasson,Andres,M,100000.0,117144.0
New York City F,CJimenez,Jonathan,F,65500.0,65500.0
New York City F,CJohnson,Sean,G,550000.0,550000.0
New York City F,CLatinovich,Vukashin,D,85444.0,85444.0
New York City F,CMagno,Talles,F,950000.0,1198000.0
New York City F,CMartins,Thiago,D,1500000.0,1962000.0
New York City F,CMcFarlane,Christian,M,65500.0,83756.0
New York City F,CMitrita,Alexandru,F,1150000.0,1150000.0
New York City F,CMizell,Cody,G,85444.0,85444.0
New York City F,CMorales,Alfredo,M,600000.0,662250.0
New York City F,CMoralez,Maxi,M,670000.0,1300000.0
New York City F,CO'Toole,Kevin,F,65500.0,65500.0
New York City F,COwusu,Samuel,D,85444.0,85444.0
New York City F,CParks,Keaton,M,500000.0,500000.0
New York City F,CPellegrini,Matias,F,875000.0,970833.0
New York City F,CPereira,Gabriel,F,555000.0,624500.0
New York City F,CRodriguez,Santiago,M,612500.0,612500.0
New York City F,CSands,James,M,400000.0,493956.0
New York City F,CTinnerholm,Anton,D,750000.0,800000.0
New York City F,CZelalem,Gedion,M,84000.0,84000.0
New York Red,BuAlmlsaya,Frankie,M,325000.0,381406.0
New York Red,BuBlalsrlow,Tom,F,175000.0,188151.0
New York Red,BuClalsrmona,Wikelman,M,66724.0,69474.0
New York Red,BuClalssseres,Cristian,M,230000.0,274000.0
New York Red,BuClalsstellano,Jesus,M,65500.0,70868.0
New York Red,BuClllasrk,Caden,M,148800.0,331850.0
New York Red,BuClolsronel,Carlos Migue,G,480000.0,529660.0
New York Red,BuDlulsncan,Kyle,D,268212.0,293610.0
New York Red,BuEldlselman,Daniel,M,84000.0,91582.0
New York Red,BuElslstrela,Bento,M,66724.0,90724.0
New York Red,BuFellsrnandez,Omir,M,140000.0,155000.0
New York Red,BuHlalsrper,Cameron,F,225000.0,276250.0
New York Red,BuKlllismala,Patryk,F,1000000.0,1135000.0
New York Red,BuLalls Cava,Jake,F,65500.0,65500.0
New York Red,BuLollsng,Aaron,D,1050000.0,1080000.0
New York Red,BuMllasnoel,Elias,F,360000.0,374800.0
New York Red,"BuMllasrcucci, Jr.",Anthony,G,66724.0,66724.0
New York Red,BuMllesara,Ryan,G,324000.0,324000.0
New York Red,BuMllosrgan,Lewis,F,650000.0,653125.0
New York Red,BuNl'ldsam,Hassan,D,84000.0,84000.0
New York Red,BuNlelsalis,Sean,D,175000.0,196875.0
New York Red,BuNlelsalis,Dylan,D,175000.0,200000.0
New York Red,BuNlglsoma,Serge,F,65500.0,85451.0
New York Red,BuNlolscita,Matthew,D,84000.0,84000.0
New York Red,BuRlelsyes,Andres,D,425000.0,469375.0
New York Red,BuRlylsan,Zach,F,65500.0,65500.0
New York Red,BuSlolswe,Omar,F,84000.0,93086.0
New York Red,BuSlslserwadda,Steven,M,65500.0,65500.0
New York Red,BuTolllskin,John,D,100000.0,105000.0
New York Red,BuYellasrwood,Dru,M,500000.0,568750.0
New York Red,Bulls,Luquinhas,F,1050000.0,1173125.0
Orlando City SC,Akindele,Tesho,F,325000.0,340000.0
Orlando City SC,Alvarado,Alexander,F,300000.0,318240.0
Orlando City SC,Angulo,Iván,F,348000.0,380660.0
Orlando City SC,Araújo,César,M,180000.0,261000.0
Orlando City SC,Cartagena,Wilder,M,240000.0,280250.0
Orlando City SC,Cunha Capocasali,JAunntioornio Carlo,D,900000.0,925000.0
Orlando City SC,De Almeida Junior,Ocimar,M,750000.0,780000.0
Orlando City SC,Dezart,Joseph,M,89716.0,89716.0
Orlando City SC,Freeman,Alex,D,65500.0,69500.0
Orlando City SC,Gallese,Pedro,G,515000.0,515000.0
Orlando City SC,Gioacchini,Nicholas,F,350004.0,369287.0
Orlando City SC,Gonzalez,Gaston,M,330000.0,332000.0
Orlando City SC,Grinwis,Adam,G,85444.0,85444.0
Orlando City SC,Halliday,Michael,D,89716.0,99447.0
Orlando City SC,Jansson,Robin,D,525000.0,581250.0
Orlando City SC,Kara,Ercan,F,1860000.0,1860000.0
Orlando City SC,Lynn,Jack,F,65500.0,65500.0
Orlando City SC,Michel,Benji,F,115000.0,121303.0
Orlando City SC,Moutinho,Joao,D,220000.0,263000.0
Orlando City SC,Mulraney,Jake,M,301600.0,338777.0
Orlando City SC,Pato,Alexandre,F,400000.0,400000.0
Orlando City SC,Perea,Andres,M,240000.0,248500.0
Orlando City SC,Pereyra,Mauricio,M,1100000.0,1348000.0
Orlando City SC,Rivera,Wilfredo,M,66724.0,66724.0
Orlando City SC,Schlegel,Rodrigo,D,200000.0,200000.0
Orlando City SC,Smith,Kyle,D,128580.0,141244.0
Orlando City SC,Stajduhar,Mason,G,89716.0,89716.0
Orlando City SC,Teixeira,Ruan,D,360000.0,360000.0
Orlando City SC,Torres,Facundo,F,600000.0,953200.0
Orlando City SC,Williams,Thomas,D,66724.0,73254.0
Philadelphia Un,Anaronson,Paxten,M,107500.0,111500.0
Philadelphia Un,Anremeyaw,Abasa,D,65500.0,76500.0
Philadelphia Un,Bnedoya,Alejandro,M,900000.0,1110000.0
Philadelphia Un,Bnendik,Joe,G,250000.0,250000.0
Philadelphia Un,Bnlake,Andre,G,750000.0,869375.0
Philadelphia Un,Bnueno,Jesus,M,140000.0,155378.0
Philadelphia Un,Bnurke,Cory,F,400000.0,450770.0
Philadelphia Un,Cnarranza,Julian,F,900000.0,900000.0
Philadelphia Un,Cnraig,Brandan,M,85000.0,97825.0
Philadelphia Un,Dnonovan,Christopher,F,65500.0,65500.0
Philadelphia Un,Enlliott,Jack,D,700000.0,793750.0
Philadelphia Un,Flnach,Leon,M,250000.0,263750.0
Philadelphia Un,Frneese,Matt,G,118250.0,137000.0
Philadelphia Un,Gnazdag,Daniel,F,550000.0,586250.0
Philadelphia Un,Gnlesnes,Jakob,D,675000.0,739063.0
Philadelphia Un,Hnarriel,Nathan,D,90000.0,107500.0
Philadelphia Un,Mnartinez,Jose Andres,M,250000.0,276250.0
Philadelphia Un,Mnbaizo,Olivier,D,300000.0,367343.0
Philadelphia Un,MncGlynn,Jack,M,77500.0,91400.0
Philadelphia Un,Ondada,Richard,M,84000.0,100280.0
Philadelphia Un,Pnortella,Gino,D,85444.0,99169.0
Philadelphia Un,Rnafanello,Jeremy,F,65500.0,74774.0
Philadelphia Un,Rneal,Matthew,D,105000.0,105000.0
Philadelphia Un,Snorenson,Anthony,M,85444.0,88444.0
Philadelphia Un,Snullivan,Quinn,M,100000.0,103500.0
Philadelphia Un,Tunrner,Cole,M,89716.0,92716.0
Philadelphia Un,Unhre,Mikael,F,1400000.0,1666250.0
Philadelphia Un,Wnagner,Kai,D,510000.0,581000.0
Portland Timbe,Asprilla,Dairon,F,350000.0,352500.0
Portland Timbe,Ayala,David,M,275000.0,395000.0
Portland Timbe,Bingham,David,G,84000.0,84000.0
Portland Timbe,Blanco,Sebastián,F,1340000.0,1708000.0
Portland Timbe,Bodily,Blake,M,84000.0,84000.0
Portland Timbe,Bonilla,Pablo,D,132000.0,144667.0
Portland Timbe,Bravo,Claudio,D,300000.0,323310.0
Portland Timbe,Chara,Diego,M,675000.0,683333.0
Portland Timbe,Chara,Yimmi,M,1500000.0,1803000.0
Portland Timbe,Fochive,George,M,84000.0,84000.0
Portland Timbe,Fogaca,Nathan,F,65500.0,65500.0
Portland Timbe,Gutierrez,Diego,F,65500.0,65500.0
Portland Timbe,Ikoba,Tega,F,85444.0,85444.0
Portland Timbe,Ivacic,Aljaz,G,220000.0,248333.0
Portland Timbe,Loría,Marvin,M,125000.0,164375.0
Portland Timbe,Mabiala,Larrys,D,450000.0,460000.0
Portland Timbe,McGraw,Zac,D,84000.0,84000.0
Portland Timbe,Mora,Felipe,F,875000.0,955000.0
Portland Timbe,Moreno,Santiago,F,300000.0,344576.0
Portland Timbe,Mosquera,Juan,D,160000.0,178167.0
Portland Timbe,Niezgoda,Jaroslaw,F,807500.0,976758.0
Portland Timbe,Paredes,Cristhian,M,252000.0,350000.0
Portland Timbe,Rasmussen,Justin,D,65500.0,65500.0
Portland Timbe,Sulte,Hunter,G,65500.0,69892.0
Portland Timbe,Tuiloma,Bill,M,285000.0,304450.0
Portland Timbe,Van Rankin,Jose,M,85000.0,85000.0
Portland Timbe,Vom Steeg,Justin,G,84000.0,84000.0
Portland Timbe,Williamson,Eryk,M,550000.0,550000.0
Portland Timbe,Zuparic,Dario,D,375000.0,579200.0
Real Salt Lake,Beavers,Gavin,G,65500.0,71083.0
Real Salt Lake,Benitez,Julio,M,65500.0,75125.0
Real Salt Lake,Besler,Nick,M,210000.0,210000.0
Real Salt Lake,Brody,Andrew,M,190000.0,215678.0
Real Salt Lake,Caldwell,Scott,M,200000.0,205000.0
Real Salt Lake,Chang,Maikel,M,98261.0,98261.0
Real Salt Lake,Ćordova,Sergio,F,600000.0,696000.0
Real Salt Lake,Dewsnup,Jeffrey,G,84000.0,93825.0
Real Salt Lake,Farnsworth,Zackery,D,84000.0,98750.0
Real Salt Lake,Garcia,Chris,F,90000.0,94300.0
Real Salt Lake,Glad,Justen,D,675000.0,735031.0
Real Salt Lake,Gomez,Tomas,G,84000.0,84000.0
Real Salt Lake,Halsey,Bret,D,84000.0,91500.0
Real Salt Lake,Herrera,Aaron,D,700000.0,795220.0
Real Salt Lake,Hidalgo Davis,Bode,F,84000.0,88294.0
Real Salt Lake,Holt,Erik,D,125000.0,125000.0
Real Salt Lake,Julio,Anderson,F,750000.0,820000.0
Real Salt Lake,Kappelhof,Johan,M,260000.0,287000.0
Real Salt Lake,Kei,Axel,F,65500.0,81500.0
Real Salt Lake,Kreilach,Damir,M,1762572.0,1762572.0
Real Salt Lake,Loeffelsend,Jasper,M,84000.0,84000.0
Real Salt Lake,Luna,Diego,M,84000.0,98380.0
Real Salt Lake,MacMath,Zac,G,200000.0,200000.0
Real Salt Lake,Menendez,Jonathan,F,500000.0,602813.0
Real Salt Lake,Meram,Justin,M,425000.0,468750.0
Real Salt Lake,Musovski,Danny,F,93988.0,93988.0
Real Salt Lake,Ojeda,Braian,M,550000.0,608653.0
Real Salt Lake,Orozco,Jaziel,D,65500.0,65500.0
Real Salt Lake,Oviedo,Bryan,D,274800.0,320960.0
Real Salt Lake,Putna,Andrew,G,155000.0,168458.0
Real Salt Lake,Rubin,Rubio,F,510000.0,582937.0
Real Salt Lake,Ruiz,Pablo,M,450000.0,523500.0
Real Salt Lake,Savarino,Jefferson,F,2000000.0,2224292.0
Real Salt Lake,Schmitt,Tate,F,92500.0,92500.0
Real Salt Lake,Silva,Marcelo,D,600000.0,646667.0
Real Salt Lake,Wellings,Jude,M,65500.0,81500.0
Real Salt Lake,Wood,Bobby,F,925000.0,1018161.0
San Jose Earth,Åugarkeens,Oskar,D,65500.0,65500.0
San Jose Earth,Aukaakpeos,Carlos,D,500000.0,545111.0
San Jose Earth,Ausaokmesani,George,M,66724.0,66724.0
San Jose Earth,Bueaakseosn,Tanner,D,200000.0,200000.0
San Jose Earth,Buearkseasno,Matt,G,106375.0,106375.0
San Jose Earth,Buoaukdeas,Ousseni,F,84000.0,96500.0
San Jose Earth,Cuaokweesll,Cade,F,545455.0,635364.0
San Jose Earth,Eubaokbeissse,Jeremy,F,620734.0,766617.0
San Jose Earth,Eusapkiensoza,Cristian,F,1150000.0,1265000.0
San Jose Earth,Fuuaeknetses,Gilbert,M,190000.0,208750.0
San Jose Earth,Guarekgeuss,Jan,M,600000.0,655000.0
San Jose Earth,Huaajkies,Siad,F,120000.0,129000.0
San Jose Earth,Kuiakkaensovic,Benjamin,F,85444.0,91219.0
San Jose Earth,Muaakrceisnkowski,JT,G,300000.0,300000.0
San Jose Earth,Muaakriees,Paul,D,145000.0,156375.0
San Jose Earth,Muaekdeinsa,Cruz,M,65500.0,83894.0
San Jose Earth,Muaoknetesiro,Jamiro,M,1200000.0,1293500.0
San Jose Earth,Ouackheosa,Emmanuel,G,84000.0,94051.0
San Jose Earth,Puealkaees Cardoso,Nathan,D,650000.0,691250.0
San Jose Earth,Rueamkeesdi,Eric,M,450000.0,450000.0
San Jose Earth,Ruiackhemsond,Will,F,65500.0,65500.0
San Jose Earth,Suaalkineass,Shea,F,280000.0,280000.0
San Jose Earth,Sukaakheasn,Jack,M,84000.0,84000.0
San Jose Earth,Tuhaokmespson,Tommy,D,280000.0,280000.0
San Jose Earth,Turaakuecso,Miguel,D,100000.0,150000.0
San Jose Earth,Tusaakkeirsis,Niko,M,65500.0,69667.0
San Jose Earth,Wuaaklless,Casey,D,100000.0,103000.0
San Jose Earth,Yuuaekiells,Jackson,M,700000.0,736875.0
San Jose Earth,,Judson,M,420000.0,425000.0
San Jose Earth,,Rodrigues,D,550000.0,608000.0
Seattle Sounde,A dFeCniran,Samuel,F,65500.0,65500.0
Seattle Sounde,A rFreCaga,Xavier,D,700000.0,700000.0
Seattle Sounde,A tFeCncio,Joshua,M,84000.0,88557.0
Seattle Sounde,B aFkCer-Whiting,Reed,M,65500.0,85500.0
Seattle Sounde,B rFuCin,Will,F,260000.0,260000.0
Seattle Sounde,C hFuC,Leonardo,F,550000.0,550000.0
Seattle Sounde,C iFsCsoko,Abdoulaye,D,66724.0,66724.0
Seattle Sounde,C lFeCveland,Stefan,G,150000.0,167500.0
Seattle Sounde,D oFbCbelaere,Ethan,M,89716.0,103716.0
Seattle Sounde,F rFeCi,Stefan,G,500000.0,500000.0
Seattle Sounde,G FoCmez Andrade,Yeimar,D,650004.0,719092.0
Seattle Sounde,L eFyCva,Danny,M,110000.0,129423.0
Seattle Sounde,L oFdCeiro,Nicolas,M,2640000.0,3256667.0
Seattle Sounde,M FeCdranda,Jimmy,M,200000.0,210000.0
Seattle Sounde,M FoCntero,Fredy,F,110000.0,110000.0
Seattle Sounde,M FoCrris,Jordan,F,1250000.0,1370100.0
Seattle Sounde,O FcaCmpo-Chavez,Alfonso,F,100000.0,114500.0
Seattle Sounde,P aFuClo Mior,João,M,1200000.0,1283333.0
Seattle Sounde,R aFgCen,Jackson,D,65500.0,65500.0
Seattle Sounde,R oFlCdan,Cristian,M,860000.0,981542.0
Seattle Sounde,R oFlCdan,Alex,M,200000.0,232500.0
Seattle Sounde,R oFwCe,Kelyn,M,275000.0,275000.0
Seattle Sounde,R uFiCdiaz,Raul,F,2472000.0,3201120.0
Seattle Sounde,R uFsCnak,Albert,M,1800000.0,1871667.0
Seattle Sounde,T eFvCes,Dylan,M,65500.0,65500.0
Seattle Sounde,T hFoCmas,Andrew,G,84000.0,91500.0
Seattle Sounde,T oFloC,Nouhou,D,300000.0,344274.0
Seattle Sounde,V aFrCgas,Obed,M,65500.0,74531.0
Sporting Kansa,A Cgiatdya,William,F,200000.0,246875.0
Sporting Kansa,C Cisintyeros,Osvaldo,F,65500.0,68500.0
Sporting Kansa,D Caivtiys,Jacob,M,65500.0,65500.0
Sporting Kansa,D Cuiktey,Cameron,M,90000.0,93000.0
Sporting Kansa,E Cspitiynoza,Roger,M,300000.0,300000.0
Sporting Kansa,F Conittyas,Andreu,D,1125000.0,1125000.0
Sporting Kansa,F Coritdy,Kortne,D,150000.0,151667.0
Sporting Kansa,H Ceirtnyandez,Felipe,M,85444.0,119153.0
Sporting Kansa,I sCimityat-Mirin,Nicolas,D,950000.0,1028124.0
Sporting Kansa,K Cinidtya,Gadi,M,850000.0,918000.0
Sporting Kansa,M CciItnytosh,Kendall,G,120000.0,120000.0
Sporting Kansa,M Ceiltiya,Tim,G,525000.0,529167.0
Sporting Kansa,N Cdietynbe,Logan,D,350000.0,396125.0
Sporting Kansa,P Cieirtrye,Kayden,D,65500.0,70600.0
Sporting Kansa,P Cuilitdyo,Alan,F,2200000.0,2200000.0
Sporting Kansa,P Cuilstykamp,John,G,89716.0,92216.0
Sporting Kansa,R Caidty,Kaveh,D,84000.0,84000.0
Sporting Kansa,R Coisteyll,Oriol,M,475000.0,475000.0
Sporting Kansa,R Cuistsyell,Johnny,F,2000000.0,2000000.0
Sporting Kansa,S Caliltoyi,Daniel,F,450000.0,506667.0
Sporting Kansa,S Chietlyton,Khiry,F,350000.0,350000.0
Sporting Kansa,S Cwietyat,Ben,D,200000.0,200000.0
Sporting Kansa,T Choitmymy,Erik,M,1200000.0,1306250.0
Sporting Kansa,T Cziiotynis,Marinos,F,612500.0,612500.0
Sporting Kansa,V Coliotyder,Robert,D,400000.0,427860.0
Sporting Kansa,W Cailttyer,Remi,M,800000.0,800000.0
Sporting Kansa,Z Cusitiy,Graham,D,450000.0,450000.0
St. Louis SC,Bürki,Roman,G,1500000.0,1632469.0
St. Louis SC,Jensen,Isak,F,100000.0,148250.0
St. Louis SC,Klauss,Joao,F,1230000.0,1365180.0
St. Louis SC,Lowen,Eduard,M,1150000.0,1294250.0
St. Louis SC,Nilsson,Joakim,D,1074200.0,1130200.0
St. Louis SC,Ostrak,Tomas,M,363000.0,457750.0
St. Louis SC,Pidro,Selmir,D,250000.0,291875.0
St. Louis SC,Pompeu,Celio,M,65500.0,65500.0
St. Louis SC,Schneider,Max,M,65500.0,65500.0
Toronto FC,Achara,Ifunanyachi,M,84000.0,84000.0
Toronto FC,Akinola,Ayo,F,600000.0,671875.0
Toronto FC,Antonoglou,Themi,M,65500.0,65500.0
Toronto FC,Bernardeschi,Federico,F,3125000.0,6256322.0
Toronto FC,Bono,Alex,G,525000.0,557000.0
Toronto FC,Bradley,Michael,M,1500000.0,1500000.0
Toronto FC,Chung,Kadin,D,65500.0,70631.0
Toronto FC,Criscito,Domenico,D,1200000.0,1510000.0
Toronto FC,Henry,Doneil,D,385000.0,403000.0
Toronto FC,Insigne,Lorenzo,F,14000000.0,14000000.0
Toronto FC,Jimenez,Jesus,F,815000.0,934927.0
Toronto FC,Kaye,Mark-Anthon,M,700000.0,700000.0
Toronto FC,Kerr,Deandre,F,65500.0,70819.0
Toronto FC,Laryea,Richie,M,1170402.0,1276745.0
Toronto FC,MacNaughton,Lukas,D,84000.0,86100.0
Toronto FC,Marshall-Rutty,Jahkeele,F,130000.0,136842.0
Toronto FC,Mavinga,Chris,D,1000000.0,1037500.0
Toronto FC,Mbongue,Hugo,F,65500.0,75078.0
Toronto FC,Nelson,Jayden,F,130000.0,136586.0
Toronto FC,O'Neill,Shane,D,320000.0,358000.0
Toronto FC,Okello,Noble,M,115000.0,126815.0
Toronto FC,Osorio,Jonathan,M,1000000.0,1026250.0
Toronto FC,Perruzza,Jordan,F,84000.0,86500.0
Toronto FC,Petrasso,Luca,D,65500.0,70012.0
Toronto FC,Ranjitsingh,Gregory,G,84000.0,89167.0
Toronto FC,Singh,Luke,D,84000.0,91966.0
Toronto FC,Thompson,Kosi,M,65500.0,70760.0
Toronto FC,Westberg,Quentin,G,300000.0,313583.0
Toronto FC,,Auro Jr.,D,400000.0,428750.0
Vancouver Whit,Bcaalpdissimo,Michael,M,107415.0,109292.0
Vancouver Whit,Bcearphsalter,Sebastian,M,100000.0,137250.0
Vancouver Whit,Bciakepls,Janio,M,400000.0,438750.0
Vancouver Whit,Bclaapcksmon,Tristan,D,350000.0,401208.0
Vancouver Whit,Bcoaephsmer,Isaac,G,65500.0,65500.0
Vancouver Whit,Bcraopwsn,Javain,D,84000.0,97481.0
Vancouver Whit,Ccaaipcesdo,Deiber,F,300000.0,331125.0
Vancouver Whit,Ccaampspagna,Matteo,M,65500.0,74512.0
Vancouver Whit,Ccaavpasllini,Lucas,F,1200000.0,1462500.0
Vancouver Whit,Ccoarpnselius,Derek,D,127050.0,127050.0
Vancouver Whit,Ccraoppsper,Cody,G,84000.0,84000.0
Vancouver Whit,Ccuabpass,Andres,M,900000.0,900000.0
Vancouver Whit,Dcaajpoms e,Cristian,F,750000.0,815625.0
Vancouver Whit,Ecgabpos,David,F,66724.0,66724.0
Vancouver Whit,Gcaauplsd,Ryan,M,2160000.0,2265000.0
Vancouver Whit,Gcoadpisnho,Marcus,D,85444.0,88444.0
Vancouver Whit,Gcoadposy,Erik,D,550000.0,550000.0
Vancouver Whit,Gcraepsssel,Julian,M,914000.0,969781.0
Vancouver Whit,Gcuatpiesrrez,Cristian,D,250000.0,267500.0
Vancouver Whit,Hcaabpisbullah,Kamron,F,84000.0,94882.0
Vancouver Whit,Hcaaspasl,Thomas,G,155000.0,173934.0
Vancouver Whit,Jcuanpgswirth,Florian,M,550000.0,592667.0
Vancouver Whit,Mcaarptsins,Luis,D,300000.0,329000.0
Vancouver Whit,Ncearpwsinski,Jake,D,265000.0,280000.0
Vancouver Whit,Nceawptson,Evan,G,105000.0,114802.0
Vancouver Whit,Ocwapussu,Leonard,M,350000.0,401250.0
Vancouver Whit,Rcaapposso,Ryan,M,100000.0,114000.0
Vancouver Whit,Rciacpkestts,Tosaint,F,84000.0,84000.0
Vancouver Whit,Sccahpöspf,Alessandro,M,800000.0,892500.0
Vancouver Whit,Scoaupssa e Silva,Caio Alexand,M,500000.0,562500.0
Vancouver Whit,Tceaibpesrt,Russell,M,400000.0,449375.0
Vancouver Whit,Vceaspeslinovic,Ranko,D,405000.0,490500.0
Vancouver Whit,Vcitaeps,Pedro,M,556000.0,609997.0
Vancouver Whit,Wcahpites,Brian,F,456000.0,456000.0
